Date,Positive,Negative,Neutral,sentimental_score
2006-01-31,7.971052440325366e-08,2.5164436578961613e-07,0.9999996423721313,0.4999996492522243
2006-02-28,0.21340203328509233,0.49943056983465794,0.2871674301568419,-0.14244482147114468
2006-03-31,0.21561766366073698,0.5577888982097647,0.22659344500671352,-0.228874512045671
2006-04-30,0.04671889093393114,0.44336663648634084,0.5099144715350121,-0.1416905097849036
2006-05-31,0.00017095264935765693,0.622661009202732,0.3771680289538121,-0.4339060420764684
2006-06-30,0.04161791842456575,0.2183333088071251,0.7400487931583939,0.1933090061966376
2006-07-31,0.0004024811260023853,0.34772638976573944,0.6518711646397909,-0.021388326319841628
2006-08-31,0.0017912068504983836,0.7461201399564743,0.2520886666487172,-0.6182845997816173
2006-09-30,0.3053870490803092,0.3156635431999651,0.3789494348069032,0.17919822328379573
2006-10-31,0.008033543662850206,0.5290542425587773,0.4629122137266677,-0.28956459203259327
2006-11-30,0.06975714321527349,0.3653975462239032,0.5648453439148398,-0.013217731051209824
2006-12-31,0.06577932189850877,0.4342028460255847,0.5000178116861207,-0.11841461828401556
2007-01-31,0.2010939271530333,0.40694861692695666,0.39195741861221906,-0.00987598046781386
2007-02-28,8.736369060594977e-05,0.4239357860205928,0.5759768486022949,-0.13585999802883938
2007-03-31,0.0004868764399077463,0.6078591025252535,0.3916540060126863,-0.41154522307900265
2007-04-30,0.19680898035580868,0.4381298730935669,0.36506114589283245,-0.05879031979134197
2007-05-31,0.0004459188297687433,0.5658975677720264,0.43365651659507876,-0.34862339064471826
2007-06-30,0.17720457573395834,0.4381223484873772,0.38467304876539854,-0.06858124837071955
2007-07-31,2.202433876163923e-05,0.464803138806019,0.5351748913526535,-0.1971936687909306
2007-08-31,0.007578858822853363,0.6706241816282272,0.3217969574034214,-0.5021468441036632
2007-09-30,0.19426051453863075,0.5292286018364913,0.2765108664027918,-0.19671265409646463
2007-10-31,0.12823166557839727,0.7366245473128856,0.13514378801724547,-0.5408209877258656
2007-11-30,0.09474520260461834,0.5374505366185581,0.3678042565797013,-0.25880320572408916
2007-12-31,,,,
2008-01-31,0.24778737503390857,0.5048559701535851,0.24735671098767398,-0.1333902396258395
2008-02-29,0.27905322326730203,0.45052975372868787,0.2704170518812437,-0.03626800452076395
2008-03-31,0.26960967134558206,0.5726041997647068,0.1577861252577956,-0.22410146579022694
2008-04-30,0.2187180474323327,0.4811375915476468,0.30014436680284007,-0.11234736071389406
2008-05-31,0.19801781361681176,0.44856433365698145,0.3534178637091827,-0.07383758818557833
2008-06-30,0.12607173546980022,0.709171503896016,0.16475675220863195,-0.5007213923218998
2008-07-31,0.3770800901663165,0.14386362109280526,0.47905631629350864,0.47274462722026556
2008-08-31,0.9977134466171265,0.0003511510440148413,0.0019354537362232804,0.9983300224412233
2008-09-30,5.2323560074304014e-06,0.6666472626187291,0.3333474743728099,-0.4999682930763167
2008-10-31,0.6835788056254387,0.14636360985205102,0.17005760382726293,0.6222439976870191
2008-11-30,0.4907196507700178,0.047107342037605804,0.4621730367848613,0.6746988271248426
2008-12-31,0.3749361215246836,0.36657342261753456,0.25849045451008124,0.13760792616218964
2009-01-31,0.4896042048931122,0.5089097619056702,0.0014860662631690502,-0.01856252388097346
2009-02-28,0.31400921861381903,0.34586110611780896,0.34012966174100256,0.13821294336651135
2009-03-31,0.09792298311299419,0.5003512814218993,0.4017257471850826,-0.20156542471636385
2009-04-30,0.17770437767345962,0.6418392993509769,0.18045635560217002,-0.3739067438764323
2009-05-31,0.24061304733220368,0.4835402035532752,0.27584674139507115,-0.10500378552353595
2009-06-30,0.14337582179281988,0.5685214965209135,0.28810269017282863,-0.2810943296416793
2009-07-31,7.881256169639528e-05,0.5005794423632324,0.4993417323421454,-0.2508297636304633
2009-08-31,0.24984913688967936,0.25026143428112846,0.49988942734489683,0.24953241628099931
2009-09-30,0.00011003007688259459,0.7521518324501812,0.2477381797104954,-0.628172712518051
2009-10-31,0.2958950661365023,0.40271577632498917,0.30138914190725546,0.04387386076514085
2009-11-30,0.026957588706864044,0.8466368094086647,0.1264056183372304,-0.7564764115331855
2009-12-31,0.0049903298167919274,0.611334040760994,0.38367559264103573,-0.4145059146236842
2010-01-31,0.13010438811397762,0.22775569932612902,0.6421399315198263,0.22341865454776175
2010-02-28,0.00028464546994655393,0.7021783292293549,0.2975369819905609,-0.5531251927641279
2010-03-31,0.34902534032589755,0.2877345957560465,0.36324006790528074,0.24291077852249146
2010-04-30,0.4736454689917385,0.42379359495286434,0.10256094914620917,0.10113234861197877
2010-05-31,0.010589303599256741,0.39503557667360056,0.5943751189125968,-0.08725871361804545
2010-06-30,0.008073269457777124,0.4697134548332542,0.5222132440831047,-0.20053356333392477
2010-07-31,1.5437378351634834e-05,0.9492311477661133,0.050753410126162635,-0.9238390053246803
2010-08-31,0.5000071117055995,1.1335588951055797e-05,0.49998156308379293,0.7499865576585449
2010-09-30,0.0016933418130520295,0.6421591648831964,0.3561474872371946,-0.46239207945154703
2010-10-31,0.06445458532180055,0.5434372364766886,0.3921081870668786,-0.2829285576214488
2010-11-30,0.12764569309850535,0.5219733814398447,0.35038092980782193,-0.21913722343742847
2010-12-31,0.4974757912568748,0.5012474891263992,0.0012767268635798246,-0.0031333344377344474
2011-01-31,0.001066459769958783,0.5325301513075829,0.46640343578019383,-0.29826197364752716
2011-02-28,4.892809574812418e-05,0.36527683576923664,0.6346742589725182,-0.04789077818722944
2011-03-31,0.17619661314320184,0.40077698095781217,0.423026397052854,-0.013067169288183323
2011-04-30,0.021810767552627414,0.47369086351379036,0.5044983780632416,-0.1996309069295421
2011-05-31,0.0005860529609738782,0.5331006199121475,0.46631328417909873,-0.29935792486162427
2011-06-30,0.3326929523476186,0.486847926901343,0.18045914916244024,-0.06392539997250424
2011-07-31,,,,
2011-08-31,0.06711941957473755,0.2898583710193634,0.6430221796035767,0.09877213835716248
2011-09-30,0.00010266746367051382,0.7453120710470102,0.2545852493822167,-0.6179167788922314
2011-10-31,0.10514632668629531,0.5415187704072195,0.3533349275880028,-0.2597049799269229
2011-11-30,0.0006074004431866342,0.5719669965401408,0.42742558270692826,-0.3576468047434901
2011-12-31,,,,
2012-01-31,0.2221894252494394,0.2561042652523611,0.5217063039290224,0.22693831196158953
2012-02-29,0.0014225184258975787,0.4738433850943693,0.5247340947389603,-0.21005381929899158
2012-03-31,0.08791335118783081,0.7033139580012175,0.2087727023899788,-0.5110142556183973
2012-04-30,0.00041961864262702876,0.761840744849178,0.23773960202306627,-0.6425513251950179
2012-05-31,0.00013420241879202877,0.6657710707717991,0.3340946964520602,-0.498589520126977
2012-06-30,0.43131601996719837,0.5679570883512497,0.0007268893386935815,-0.13627762371470453
2012-07-31,2.639294749921343e-05,0.3693505252401034,0.6306230605890354,-0.05401260199808652
2012-08-31,0.0001181502846255474,0.3331735609972384,0.6667082917798931,0.0002987351773337347
2012-09-30,,,,
2012-10-31,0.39754338149141405,0.49650264154188334,0.10595396907519898,-0.04598227551286982
2012-11-30,0.17473350351798445,0.49280798919231944,0.3324585352985802,-0.15184521802504491
2012-12-31,0.001019701303448528,0.9965243935585022,0.0024559590819990262,-0.9942767127140542
2013-01-31,0.9986695051193237,0.0006434021634049714,0.0006871551158837974,0.9983696805138607
2013-02-28,0.003221085308905458,0.5257286120206117,0.4710502916481346,-0.286982380887639
2013-03-31,2.9894653243900394e-05,0.4027902165060368,0.5971798887581826,-0.10417037747370159
2013-04-30,0.0631869670143195,0.7837436321590628,0.15306936534716442,-0.644021982471161
2013-05-31,0.011289170822942651,0.5686382420000882,0.4200725835748017,-0.3473127793897447
2013-06-30,1.5461141344985663e-05,0.8706426694989204,0.12934188357985477,-0.8059562665676481
2013-07-31,0.0013647877755526376,0.8570209542910258,0.14161425883260867,-0.7848490370991689
2013-08-31,,,,
2013-09-30,7.378791542578256e-05,0.9949434399604797,0.004982796104741283,-0.9923782539926833
2013-10-31,0.0021757491139690424,0.6499048400422301,0.3479194179332505,-0.4737693819616358
2013-11-30,0.0001052462851420799,0.3941567497190288,0.6057380271372494,-0.091182489865262
2013-12-31,0.6824769377708435,0.06208450719714165,0.25543850660324097,0.7481116838753223
2014-01-31,3.213811942259781e-05,0.4145966172218323,0.5853712558746338,-0.12187885116509278
2014-02-28,0.263185707062803,0.7355476319789886,0.0012666302500292659,-0.47172860979117104
2014-03-31,0.002598867393459159,0.5011105240773759,0.496290592920559,-0.25036636022363723
2014-04-30,0.19907498024016,0.7857975463072459,0.015127463353564963,-0.5791588343903035
2014-05-31,0.0002693326767939652,0.7896034160128693,0.2101272511994466,-0.684270457736352
2014-06-30,5.487117656836441e-05,0.7200696220000585,0.2798755370701353,-0.5800769822884225
2014-07-31,0.06083199955173768,0.9367118775844574,0.002456076050293632,-0.8746518400075729
2014-08-31,0.4635578331799479,0.03566762851914973,0.5007745829643682,0.6782774961429823
2014-09-30,0.002450486165798793,0.8304932415485382,0.16705628144700313,-0.7445146146592378
2014-10-31,0.004222231738822302,0.48577089607715607,0.5100069051259197,-0.2265452117753739
2014-11-30,0.003509831714552547,0.7458760301510665,0.2506140858031358,-0.6170591555349461
2014-12-31,0.0005340467105270363,0.11261183954775333,0.8868541419506073,0.33134927813807735
2015-01-31,0.00028058832094757236,0.9994149804115295,0.0003044431214220822,-0.9989821705298709
2015-02-28,0.004883008962224267,0.5479661484232565,0.44715081562753767,-0.3195077316472634
2015-03-31,0.035131005369294144,0.2517676862771623,0.7131013125181198,0.13991397535119177
2015-04-30,0.036556983841213274,0.6462833682696024,0.3171596422125731,-0.4511465633221026
2015-05-31,0.002307802229703763,0.6800905804702779,0.3176016024135606,-0.5189819770337939
2015-06-30,0.242388246385417,0.5641923939809204,0.19341933514224366,-0.22509448002438148
2015-07-31,0.32077299677500076,0.6761985123157501,0.0030284818688717983,-0.3539112746063135
2015-08-31,0.00276453432161361,0.995056539773941,0.002178945142077282,-0.9912025328812888
2015-09-30,0.0008320546585309785,0.3817856094489495,0.6173823678909685,-0.0722623708449343
2015-10-31,0.24111781092287857,0.4534933097871544,0.3053888694885245,-0.059681064120013616
2015-11-30,0.06507149425682915,0.7092032842091223,0.22572520836755366,-0.5312691857685162
2015-12-31,0.1373378085748603,0.8144604762395223,0.04820172240336736,-0.6530218064629784
2016-01-31,0.0005389388534240425,0.999350368976593,0.00011064943100791425,-0.998756105407665
2016-02-29,0.02960707728945522,0.8064405545592308,0.16395238732366124,-0.694857283607945
2016-03-31,8.258948582806624e-06,0.24664112861501053,0.7533506155014038,0.13004243808427418
2016-04-30,0.0007023254875093699,0.9939075112342834,0.005390147212892771,-0.9905101121403277
2016-05-31,7.355915101925348e-06,0.666538167817088,0.33345447604900375,-0.4998035738774842
2016-06-30,0.19630876399306346,0.6000397001690146,0.2036515219426292,-0.30190517520463656
2016-07-31,3.107296652160585e-05,0.9998359680175781,0.00013294204836711287,-0.999738424026873
2016-08-31,0.0020097228371014353,0.996224582195282,0.0017657099524512887,-0.9933320043819549
2016-09-30,2.8916795201894274e-05,0.528076870366931,0.4718942494946532,-0.29210082882440247
2016-10-31,0.0009781989483494005,0.7045609217144541,0.29446089077308507,-0.5563522773795622
