Date,Positive,Negative,Neutral,sentimental_score
2023-10-25,0.28569430112838745,0.2856840193271637,0.42862170934677124,0.21432113647460938
2023-10-24,0.0006789139588363469,0.5831498503684998,0.41617122292518616,-0.37438532494707033
2023-10-23,0.16684526205062866,0.6479824185371399,0.18517230451107025,-0.3885510042309761
2023-10-20,0.0020664192270487547,0.7254421710968018,0.2724913954734802,-0.5871300541330129
2023-10-19,0.003130858764052391,0.779026210308075,0.2178429812192917,-0.6669738609343767
2023-10-18,0.07707851380109787,0.7409756183624268,0.18194589018821716,-0.5729241594672203
2023-10-17,0.15394331514835358,0.7697359919548035,0.07632067799568176,-0.577632337808609
2023-10-16,0.14064237475395203,0.6612739562988281,0.19808360934257507,-0.42158977687358856
2023-10-13,0.1179434210062027,0.7804183959960938,0.10163815319538116,-0.6116558983922005
2023-10-12,0.10006745904684067,0.7056571245193481,0.194275364279747,-0.508451983332634
2023-10-11,0.09240800887346268,0.7352383732795715,0.1723536252975464,-0.5566535517573357
2023-10-10,0.09714953601360321,0.7551437020301819,0.1477067768573761,-0.5841407775878906
2023-10-09,0.21981005370616913,0.7005617618560791,0.07962819933891296,-0.4409376084804535
2023-10-06,0.21620512008666992,0.7391523122787476,0.044642556458711624,-0.5006259139627218
2023-10-05,0.23322007060050964,0.6606696844100952,0.10611024498939514,-0.374394491314888
2023-10-04,0.07408804446458817,0.667254626750946,0.258657306432724,-0.4638379290699959
2023-10-03,0.15731556713581085,0.5209041237831116,0.32178032398223877,-0.20269839465618134
2023-10-02,0.16043032705783844,0.758872389793396,0.08069732785224915,-0.558093398809433
2023-09-29,0.20031720399856567,0.4984738528728485,0.30120888352394104,-0.14755220711231232
2023-09-28,0.0993146300315857,0.5879825353622437,0.31270283460617065,-0.33231648802757263
2023-09-27,0.20046572387218475,0.4924549162387848,0.3070793151855469,-0.1384495347738266
2023-09-26,0.09110388159751892,0.7094149589538574,0.19948111474514008,-0.5185705199837685
2023-09-25,0.0002251499827252701,0.7936097979545593,0.20616498589515686,-0.6903021550242556
2023-09-22,0.11125914752483368,0.8567205667495728,0.03202037140727043,-0.7294512335211039
2023-09-21,0.05460664629936218,0.770592451095581,0.17480088770389557,-0.6285853609442711
2023-09-20,0.2345210611820221,0.5811665058135986,0.18431240320205688,-0.2544892430305481
2023-09-19,0.05823708698153496,0.5410674810409546,0.40069544315338135,-0.28248267248272896
2023-09-18,0.0025142841041088104,0.9087068438529968,0.08877892792224884,-0.8618030957877636
2023-09-15,0.11100371181964874,0.5561643242835999,0.332832008600235,-0.2787446081638336
2023-09-14,0.15529631078243256,0.6594811677932739,0.18522249162197113,-0.4115736111998558
2023-09-13,0.12388202548027039,0.6500729322433472,0.22604504227638245,-0.41316838562488556
